apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,pressure,summary,temperature,time,visibility,windBearing,windSpeed,precipType,precipAccumulation
33.02,0.94,39.39,0.98,cloudy,0,0,1031.76,Overcast,39.93,1484884800,5.91,276,11.31,,
33.19,0.96,39.16,0.97,cloudy,0,0,1031.53,Overcast,39.87,1484888400,6.78,273,10.7,,
33.3,0.52,38.75,0.97,partly-cloudy-night,0,0,1031.45,Partly Cloudy,39.63,1484892000,6.48,266,9.75,,
32.48,0.58,38.38,0.98,partly-cloudy-night,0,0,1031.45,Partly Cloudy,38.93,1484895600,5.5,259,9.62,,
32.06,0.2,37.98,0.97,clear-day,0,0,1031.53,Clear,38.83,1484899200,6.11,266,10.29,,
33.86,0.1,38.83,0.94,clear-day,0,0,1031.52,Clear,40.5,1484902800,8.42,268,10.97,,
35.86,0.12,39.39,0.88,clear-day,0,0,1031.43,Clear,42.74,1484906400,9.48,274,13.29,,
37.73,0.12,39.69,0.85,clear-day,0,0,1031.21,Clear,44.05,1484910000,8.46,280,12.63,,
38.27,0.53,39.56,0.82,partly-cloudy-day,0,0,1030.78,Partly Cloudy,44.57,1484913600,8.56,283,13,,
38.34,0.18,39.34,0.81,clear-day,0,0,1030.46,Clear,44.8,1484917200,9.54,279,13.73,,
36.72,0,39.01,0.83,clear-day,0,0,1030.08,Clear,43.8,1484920800,9.47,276,14.94,,
35.26,0.1,38.6,0.87,clear-day,0,0,1029.89,Clear,42.27,1484924400,9.41,277,13.31,,
34.5,0.31,38.02,0.89,partly-cloudy-night,0,0,1030,Partly Cloudy,40.92,1484928000,8,275,10.69,,
33.69,0.63,37.95,0.9,partly-cloudy-night,0,0,1029.85,Mostly Cloudy,40.75,1484931600,8.02,277,12.27,,
32.36,0.19,37.55,0.94,clear-night,0,0,1029.83,Clear,39.23,1484935200,8.11,276,10.77,,
32.56,0,37.47,0.94,clear-night,0,0,1029.91,Clear,39.09,1484938800,7.79,279,9.91,,
32.22,0,37.18,0.94,clear-night,0,0,1030.22,Clear,38.64,1484942400,8.36,281,9.42,,
31.38,0,36.41,0.96,clear-night,0,0,1030.13,Clear,37.48,1484946000,7.45,276,8.25,,
31.02,0,35.71,0.96,clear-night,0,0,1030.38,Clear,36.75,1484949600,6.46,266,7.33,,
29.86,0.3,35.35,0.98,partly-cloudy-night,0,0,1030.41,Partly Cloudy,35.8,1484953200,4.71,269,7.34,,
30.72,0.36,36.04,0.99,partly-cloudy-night,0,0,1030.34,Partly Cloudy,36.41,1484956800,4.16,277,7.16,,
31.7,0.7,36.46,0.98,partly-cloudy-night,0,0,1030.17,Mostly Cloudy,37.07,1484960400,3.75,280,6.86,,
31.49,0.74,36.28,1,partly-cloudy-night,0,0,1030.19,Mostly Cloudy,36.34,1484964000,2.64,284,5.88,,
33.14,0.95,36.98,0.99,fog,0,0,1030.03,Foggy,37.19,1484967600,1.26,283,5.04,,
33.74,0.95,37.75,0.99,fog,0,0,1029.87,Foggy,37.89,1484971200,0.32,291,5.33,,
32.3,0.75,37.17,0.99,fog,0,0,1029.83,Foggy,37.35,1484974800,0.2,293,6.45,,
32.88,0.75,37.28,1,fog,0,0,1029.97,Foggy,37.34,1484978400,0.15,296,5.59,,
31.69,0.75,36.96,1,fog,0,0,1030.19,Foggy,37.01,1484982000,0.18,306,6.76,,
32.25,1,36.42,0.99,fog,0,0,1030.52,Foggy,36.7,1484985600,0.19,296,5.44,,
33.22,1,36.57,1,fog,0,0,1030.96,Foggy,36.62,1484989200,0.19,305,4.2,,
34.03,1,36.69,1,fog,0,0,1031.23,Foggy,36.79,1484992800,0.22,303,3.6,,
34.8,1,36.92,1,fog,0,0,1031.25,Foggy,37.01,1484996400,0.31,309,3.14,,
34.56,1,36.63,0.99,fog,0,0,1031.08,Foggy,36.79,1485000000,0.45,292,3.14,,
36.98,1,36.89,1,fog,0,0,1030.69,Foggy,36.98,1485003600,0.32,305,2.88,,
36.76,1,36.66,1,fog,0,0,1030.39,Foggy,36.76,1485007200,0.23,306,1.98,,
36.56,1,36.48,1,fog,0,0,1030.51,Foggy,36.56,1485010800,0.16,277,2.05,,
35.98,1,35.92,1,fog,0.0022,0.07,1030.67,Foggy,35.98,1485014400,0.32,284,1.29,rain,
35.8,1,35.74,1,fog,0,0,1030.85,Foggy,35.8,1485018000,0.36,238,1.05,,
35.63,0.94,35.53,1,fog,0,0,1030.95,Foggy,35.63,1485021600,0.74,183,1.05,,
35.41,0.98,35.35,1,fog,0,0,1030.96,Foggy,35.41,1485025200,0.8,211,2.77,,
32.02,0.91,34.96,1,fog,0,0,1030.95,Foggy,35.05,1485028800,0.79,214,3.61,,
31.49,0.91,35.08,1,fog,0,0,1031.22,Foggy,35.13,1485032400,0.72,218,4.2,,
32.58,0.91,35.04,1,fog,0,0,1031.21,Foggy,35.13,1485036000,0.69,221,3.22,,
32.01,0.91,34.9,1,fog,0.0009,0.09,1031.1,Foggy,34.96,1485039600,1.11,235,3.53,rain,
34.91,0.95,34.72,0.99,fog,0.0007,0.07,1030.9,Foggy,34.91,1485043200,0.68,215,2.13,rain,
35.01,0.74,35.01,1,fog,0,0,1030.65,Foggy,35.01,1485046800,0.64,180,1.46,,
35.13,0.74,35.08,1,fog,0,0,1030.45,Foggy,35.13,1485050400,0.88,168,2.35,,
32.66,0.86,35.25,1,fog,0,0,1030.21,Foggy,35.25,1485054000,1.3,169,3.26,,
31.64,0.94,35.56,1,fog,0,0,1029.97,Foggy,35.56,1485057600,1.38,174,4.57,,
32.19,1,35.81,1,fog,0.0009,0.09,1029.78,Foggy,35.9,1485061200,1.88,187,4.39,rain,
32.07,0.97,35.77,1,cloudy,0,0,1029.59,Overcast,35.87,1485064800,2.21,184,4.5,,
32.77,0.94,36.15,1,cloudy,0,0,1029.51,Overcast,36.2,1485068400,3.35,179,4.16,,
32.38,0.92,36.42,1,partly-cloudy-day,0,0,1029.58,Mostly Cloudy,36.42,1485072000,3.65,190,4.86,,
32.5,0.97,36.49,1,cloudy,0,0,1029.6,Overcast,36.53,1485075600,4.39,199,4.89,,
32.85,0.96,36.83,1,cloudy,0,0,1029.45,Overcast,36.91,1485079200,4.7,193,5,,
32.61,0.92,37.07,1,partly-cloudy-day,0,0,1029.02,Mostly Cloudy,37.1,1485082800,4.28,187,5.58,,
32.64,0.96,37,1,cloudy,0,0,1028.58,Overcast,37.11,1485086400,3.19,189,5.56,,
33.26,0.92,36.98,1,partly-cloudy-day,0,0,1028.2,Mostly Cloudy,37.05,1485090000,2.07,193,4.71,,
33.37,0.87,36.81,0.99,partly-cloudy-day,0.0009,0.09,1027.8,Mostly Cloudy,37.01,1485093600,2.09,206,4.52,rain,
32.88,0.97,36.7,0.99,cloudy,0,0,1027.43,Overcast,36.88,1485097200,2.53,211,4.9,,
32.7,0.76,36.56,0.99,partly-cloudy-night,0,0,1027.18,Mostly Cloudy,36.8,1485100800,2.98,213,5.02,,
32.23,0.87,35.98,0.97,partly-cloudy-night,0,0,1026.89,Mostly Cloudy,36.67,1485104400,3.28,218,5.42,,
31.82,0.92,35.74,0.97,partly-cloudy-night,0,0,1026.79,Mostly Cloudy,36.47,1485108000,4.41,224,5.64,,
32.13,0.83,35.41,0.98,partly-cloudy-night,0,0,1026.67,Mostly Cloudy,35.99,1485111600,5.43,221,4.57,,
32.62,0.92,35.07,0.97,partly-cloudy-night,0,0,1026.31,Mostly Cloudy,35.95,1485115200,6.09,227,4.02,,
31.71,0.95,34.46,0.95,cloudy,0,0,1026.28,Overcast,35.8,1485118800,6.16,230,4.8,,
31.2,0.98,33.46,0.93,cloudy,0,0,1026.26,Overcast,35.33,1485122400,6.57,256,4.76,,
30.95,1,32.98,0.92,cloudy,0,0,1026.11,Overcast,35.13,1485126000,6.87,269,4.78,,
31.42,0.96,32.63,0.91,cloudy,0,0,1025.77,Overcast,35.03,1485129600,6.43,260,4.16,,
31.02,0.94,32.24,0.92,cloudy,0,0,1025.32,Overcast,34.19,1485133200,6.08,246,3.63,,
30.33,0.95,32.34,0.93,cloudy,0,0,1024.91,Overcast,34.15,1485136800,5.52,251,4.23,,
30.39,0.92,32.55,0.94,partly-cloudy-night,0,0,1024.44,Mostly Cloudy,34.02,1485140400,6.28,249,4.02,,
31.44,0.96,32.06,0.91,cloudy,0,0,1024.18,Overcast,34.49,1485144000,6.2,270,3.56,,
29.43,0.92,31.71,0.89,partly-cloudy-night,0,0,1023.89,Mostly Cloudy,34.52,1485147600,6.28,280,5.74,,
29.11,0.95,31.99,0.9,cloudy,0,0,1023.94,Overcast,34.64,1485151200,6.31,284,6.37,,
29.18,0.92,32.17,0.91,partly-cloudy-night,0,0,1023.71,Mostly Cloudy,34.63,1485154800,5.72,280,6.26,,
28.93,0.96,32.43,0.92,cloudy,0,0,1023.57,Overcast,34.58,1485158400,5.92,284,6.53,,
30.59,0.97,32.65,0.92,cloudy,0,0,1023.53,Overcast,34.82,1485162000,5.27,269,4.78,,
29.5,0.96,33.3,0.93,cloudy,0,0,1023.66,Overcast,35.16,1485165600,5.64,257,6.71,,
29.07,0.92,33.68,0.93,partly-cloudy-day,0,0,1023.31,Mostly Cloudy,35.6,1485169200,5.99,257,8.29,,
29.01,0.92,33.54,0.91,partly-cloudy-day,0,0,1022.99,Mostly Cloudy,36.03,1485172800,5.68,267,9.41,,
29.64,0.78,33.83,0.91,partly-cloudy-day,0,0,1022.63,Mostly Cloudy,36.31,1485176400,5.48,269,8.84,,
29.83,0.67,34.02,0.92,partly-cloudy-day,0,0,1022.51,Mostly Cloudy,36.25,1485180000,5.13,264,8.35,,
29.42,0.19,33.09,0.9,clear-day,0,0,1022.42,Clear,35.64,1485183600,3.83,259,7.75,,
27.8,0,32.78,0.94,clear-night,0,0,1022.28,Clear,34.23,1485187200,2.51,253,7.6,,
27.35,0.34,32.73,0.94,partly-cloudy-night,0,0,1022.08,Partly Cloudy,34.22,1485190800,2.22,247,8.34,,
27.55,0.14,32.99,0.95,fog,0,0,1022.24,Foggy,34.22,1485194400,1.93,259,7.99,,
26.87,0.42,33.29,0.98,fog,0,0,1022.31,Foggy,33.92,1485198000,1.75,262,8.55,,
27.61,0.46,34.06,0.97,fog,0,0,1022.36,Foggy,34.72,1485201600,1.56,263,8.99,,
28.52,0.8,34.4,0.98,fog,0,0,1022.58,Foggy,34.94,1485205200,1.42,266,7.83,,
29.24,0.74,34.33,0.96,fog,0,0,1022.72,Foggy,35.47,1485208800,1.36,263,7.7,,
28.34,0.81,34.28,0.96,fog,0,0,1022.94,Foggy,35.24,1485212400,1.29,270,8.81,,
28.14,0.92,34.56,0.97,fog,0,0,1022.95,Foggy,35.4,1485216000,1.53,281,9.58,,
27.39,0.94,33.88,0.97,fog,0,0,1022.92,Foggy,34.6,1485219600,1.83,277,9.12,,
26.23,0.96,33.51,0.99,fog,0,0,1023.03,Foggy,33.83,1485223200,1.94,276,9.53,,
26.38,0.94,33.77,0.99,fog,0,0,1023.03,Foggy,33.93,1485226800,1.76,273,9.48,,
26.81,0.92,33.52,0.99,partly-cloudy-night,0,0,1023.16,Mostly Cloudy,33.8,1485230400,2.01,268,8.39,,
28.28,0.89,33.77,0.96,partly-cloudy-night,0,0,1023.37,Mostly Cloudy,34.87,1485234000,2.44,262,8.1,,
28.55,0.95,34.09,0.97,cloudy,0,0,1023.75,Overcast,34.92,1485237600,2.78,261,7.75,,
29.49,0.91,34.31,0.96,partly-cloudy-night,0,0,1024.38,Mostly Cloudy,35.46,1485241200,2.83,260,7.28,,
29.24,0.94,35.07,0.98,cloudy,0,0,1024.57,Overcast,35.69,1485244800,2.84,263,8.19,,
29.53,0.97,35.22,0.96,cloudy,0,0,1024.91,Overcast,36.19,1485248400,2.99,266,8.77,,
30.06,0.98,35.73,0.96,cloudy,0,0,1025.39,Overcast,36.71,1485252000,2.92,272,8.97,,
30.4,0.98,36.26,0.97,cloudy,0,0,1025.69,Overcast,36.99,1485255600,2.9,280,9,,
31.14,0.91,35.84,0.94,partly-cloudy-day,0,0,1025.72,Mostly Cloudy,37.33,1485259200,3.49,283,8.35,,
31.51,0.92,36.49,0.96,partly-cloudy-day,0,0,1025.79,Mostly Cloudy,37.41,1485262800,3.97,276,7.87,,
32.14,0.98,36.66,0.96,cloudy,0,0,1026.1,Overcast,37.8,1485266400,3.99,284,7.58,,
32.39,0.98,36.77,0.96,cloudy,0,0,1026.46,Overcast,37.91,1485270000,3.39,284,7.38,,
32.76,0.98,36.94,0.96,cloudy,0,0,1026.72,Overcast,37.92,1485273600,3.44,284,6.79,,
33.94,0.94,36.73,0.95,cloudy,0,0,1027.07,Overcast,38.02,1485277200,3.17,291,5.27,,
33.31,0.94,37.27,0.96,cloudy,0,0,1027.43,Overcast,38.35,1485280800,2.95,285,6.75,,
33.65,0.76,37.95,0.97,partly-cloudy-night,0,0,1027.58,Mostly Cloudy,38.63,1485284400,2.99,281,6.72,,
32.9,0.91,37.29,0.96,partly-cloudy-night,0,0,1027.88,Mostly Cloudy,38.22,1485288000,3.31,276,7.16,,
33.16,0.83,37.09,0.95,partly-cloudy-night,0,0,1028.14,Mostly Cloudy,38.29,1485291600,3.72,276,6.86,,
33.15,0.91,37.14,0.96,partly-cloudy-night,0,0,1028.56,Mostly Cloudy,38.16,1485295200,3.56,273,6.63,,
32.56,0.95,37.11,0.96,cloudy,0,0,1028.99,Overcast,38.22,1485298800,3.66,283,7.73,,
32.5,0.95,36.91,0.96,cloudy,0,0,1029.07,Overcast,38.04,1485302400,3.58,284,7.45,,
32.16,0.98,35.8,0.93,cloudy,0,0,1029.09,Overcast,37.66,1485306000,3.78,284,7.26,,
31.37,0.82,35.83,0.95,partly-cloudy-night,0,0,1029.11,Mostly Cloudy,37.06,1485309600,4.02,282,7.37,,
30.18,0.96,35.1,0.95,cloudy,0,0,1029.5,Overcast,36.33,1485313200,3.84,281,7.88,,
27.43,0.87,34.15,0.98,partly-cloudy-night,0,0,1029.8,Mostly Cloudy,34.73,1485316800,2.82,278,9.36,,
26.84,0.83,33.75,0.98,partly-cloudy-night,0,0,1030.06,Mostly Cloudy,34.39,1485320400,2.38,276,9.69,,
26.04,0.86,32.99,0.96,partly-cloudy-night,0,0,1030.2,Mostly Cloudy,34.04,1485324000,2.25,273,10.44,,
25.94,0.95,32.69,0.96,cloudy,0,0,1030.38,Overcast,33.8,1485327600,2,266,10.03,,
26.37,0.98,32.81,0.96,fog,0,0,1030.82,Foggy,33.71,1485331200,1.91,273,8.97,,
26.68,0.98,32.63,0.96,cloudy,0,0,1031.55,Overcast,33.53,1485334800,2.29,269,8.05,,
26.59,0.95,32.89,0.96,cloudy,0,0,1032.08,Overcast,33.91,1485338400,3.21,268,9.04,,
27.05,0.83,31.98,0.92,partly-cloudy-day,0,0,1031.87,Mostly Cloudy,34.03,1485342000,3.44,260,8.47,,
26.18,0.79,32.31,0.93,partly-cloudy-day,0,0,1031.5,Mostly Cloudy,34.17,1485345600,4.16,257,10.5,,
27.03,0.79,31.66,0.89,partly-cloudy-day,0,0,1031.22,Mostly Cloudy,34.46,1485349200,4.51,253,9.48,,
27.33,0.83,31.07,0.87,partly-cloudy-day,0,0,1031.39,Mostly Cloudy,34.42,1485352800,4.28,264,8.84,,
26.45,0.82,30.89,0.9,partly-cloudy-day,0,0,1031.88,Mostly Cloudy,33.37,1485356400,3.87,277,8.09,,
26.3,0.92,30.73,0.91,partly-cloudy-night,0,0,1032.03,Mostly Cloudy,33.1,1485360000,3.65,279,7.8,,
25.59,0.95,30.63,0.93,cloudy,0,0,1031.99,Overcast,32.48,1485363600,3.26,288,7.75,,
25.87,0.95,31.11,0.95,cloudy,0,0,1032.01,Overcast,32.27,1485367200,2.85,282,6.93,,
26.63,0.91,30.92,0.94,partly-cloudy-night,0,0,1032.26,Mostly Cloudy,32.49,1485370800,3.06,281,6.24,,
27.04,0.92,30.73,0.92,partly-cloudy-night,0,0,1032.52,Mostly Cloudy,32.86,1485374400,3.05,268,6.29,,
27.72,0.96,30.88,0.91,cloudy,0,0,1032.73,Overcast,33.18,1485378000,3.18,271,5.89,,
27.73,1,30.51,0.9,cloudy,0,0,1032.94,Overcast,33.08,1485381600,3.51,256,5.73,,
26.96,0.97,30.13,0.89,cloudy,0,0,1033.01,Overcast,32.88,1485385200,4,245,6.43,,
25.44,0.97,29.44,0.9,cloudy,0,0,1033.14,Overcast,32.1,1485388800,3.82,245,7.26,,
24.57,0.76,29.11,0.9,partly-cloudy-night,0,0,1032.91,Mostly Cloudy,31.78,1485392400,3.77,245,8.01,,
24.58,1,29.44,0.92,cloudy,0,0,1032.95,Overcast,31.53,1485396000,3.72,242,7.52,,
24.78,0.98,29.42,0.93,cloudy,0,0,1032.79,Overcast,31.34,1485399600,3.26,245,6.88,,
24.85,0.95,28.97,0.92,cloudy,0,0,1032.59,Overcast,30.95,1485403200,3.15,244,6.17,,
24.89,0.95,28.95,0.94,cloudy,0,0,1032.5,Overcast,30.48,1485406800,2.81,254,5.44,,
25.49,0.96,29.03,0.93,cloudy,0,0,1032.57,Overcast,30.79,1485410400,2.7,250,5.18,,
25.47,0.95,29.13,0.94,cloudy,0,0,1032.71,Overcast,30.6,1485414000,2.47,235,4.95,,
30.56,0.97,29.48,0.96,cloudy,0,0,1033.04,Overcast,30.56,1485417600,2.29,234,2.12,,
30.79,0.82,29.37,0.94,partly-cloudy-day,0,0,1032.97,Mostly Cloudy,30.79,1485421200,2.39,211,1.38,,
31.52,0.85,30.08,0.94,partly-cloudy-day,0,0,1032.86,Mostly Cloudy,31.52,1485424800,2.57,165,1.44,,
33.13,0.83,31.01,0.92,partly-cloudy-day,0,0,1032.55,Mostly Cloudy,33.13,1485428400,3.04,186,2.94,,
30.61,0.74,31.62,0.91,partly-cloudy-day,0,0,1032.18,Mostly Cloudy,34,1485432000,3.18,189,3.79,,
29.99,0.85,31.95,0.92,partly-cloudy-day,0,0,1031.58,Mostly Cloudy,33.99,1485435600,3.75,192,4.38,,
31.36,0.89,31.94,0.91,partly-cloudy-day,0,0,1031.02,Mostly Cloudy,34.36,1485439200,5.03,183,3.5,,
31.24,0.84,31.9,0.92,partly-cloudy-day,0,0,1030.71,Mostly Cloudy,34,1485442800,4.71,165,3.26,,
29.47,0.98,31.94,0.95,cloudy,0,0,1030.47,Overcast,33.15,1485446400,4.29,161,3.93,,
28.65,0.95,31.75,0.95,cloudy,0,0,1030.28,Overcast,33.12,1485450000,2.42,143,4.72,,
27.32,0.93,31.7,0.95,partly-cloudy-night,0,0,1030.19,Mostly Cloudy,32.91,1485453600,3.83,155,5.98,,
27.5,0.98,31.97,0.96,cloudy,0,0,1029.76,Overcast,33.09,1485457200,4.74,182,6.04,,
27.88,0.95,32,0.96,cloudy,0,0,1029.79,Overcast,33.07,1485460800,5.1,171,5.52,,
28.01,0.81,31.38,0.92,partly-cloudy-night,0,0,1029.64,Mostly Cloudy,33.37,1485464400,5.32,172,5.81,,
28.87,0.72,30.98,0.91,partly-cloudy-night,0,0,1029.53,Mostly Cloudy,33.45,1485468000,5.37,163,4.89,,
29.54,0.7,30.69,0.91,partly-cloudy-night,0,0,1029.29,Mostly Cloudy,32.92,1485471600,5.26,162,3.64,,
28.73,0.32,30.05,0.93,partly-cloudy-night,0,0,1028.73,Partly Cloudy,31.94,1485475200,4.92,153,3.39,,
27.59,0.32,29.78,0.94,partly-cloudy-night,0,0,1028.24,Partly Cloudy,31.2,1485478800,4.72,119,3.63,,
26.91,0.59,30.58,0.94,partly-cloudy-night,0,0,1027.7,Partly Cloudy,32.2,1485482400,4.65,125,5.46,,
26.38,0.55,30.23,0.95,partly-cloudy-night,0,0,1027.15,Partly Cloudy,31.55,1485486000,4.54,124,5.19,,
25.73,0.14,30,0.95,clear-night,0,0,1026.84,Clear,31.26,1485489600,4.13,126,5.55,,
24.87,0.14,29.97,0.95,clear-night,0,0,1026.32,Clear,31.14,1485493200,3.73,124,6.44,,
24.76,0.26,30.43,0.95,partly-cloudy-night,0,0,1025.7,Partly Cloudy,31.73,1485496800,4.43,123,7.6,,
24.99,0.14,30.43,0.94,clear-night,0,0,1025.53,Clear,31.99,1485500400,4.55,133,7.74,,
26.29,0.14,31.08,0.91,clear-day,0,0,1025.46,Clear,33.37,1485504000,4.75,131,8.39,,
27.64,0.04,32.4,0.9,clear-day,0,0,1025.26,Clear,34.94,1485507600,4.01,135,9.45,,
28.97,0,32.19,0.85,clear-day,0,0,1025,Clear,36.19,1485511200,5.19,141,9.91,,
30.19,0,32.3,0.81,clear-day,0,0,1024.55,Clear,37.46,1485514800,5.32,150,10.69,,
30.19,0,31.01,0.77,clear-day,0,0,1023.9,Clear,37.69,1485518400,6.92,141,11.36,,
30.32,0,30.05,0.74,clear-day,0,0,1023.03,Clear,37.55,1485522000,7.11,144,10.64,,
29.83,0,29.49,0.74,clear-day,0,0,1022.78,Clear,37.04,1485525600,7.51,154,10.31,,
28.11,0,29.41,0.78,clear-day,0,0,1022.61,Clear,35.73,1485529200,6.75,140,10.52,,
27.63,0,30.33,0.84,clear-night,0,0,1022.81,Clear,34.81,1485532800,4.97,147,9.16,,
26.34,0,29.73,0.83,clear-night,0,0,1022.73,Clear,34.31,1485536400,5.09,141,10.52,,
26.63,0,30.54,0.86,clear-night,0,0,1022.57,Clear,34.21,1485540000,4.35,148,9.67,,
27.06,0,30.79,0.87,clear-night,0,0,1022.81,Clear,34.17,1485543600,3.57,155,8.76,,
26.78,0,30.27,0.87,clear-night,0.0007,0.07,1022.77,Clear,33.77,1485547200,3.71,167,8.37,snow,0.005
26.15,0,29.6,0.88,clear-night,0,0,1022.85,Clear,32.76,1485550800,3.51,163,7.4,,
26.94,0,29.54,0.89,clear-night,0,0,1022.93,Clear,32.31,1485554400,3.66,164,5.58,,
26.03,0,29.25,0.92,clear-night,0,0,1022.88,Clear,31.21,1485558000,3.21,168,5.12,,
26.13,0,28.65,0.91,clear-night,0,0,1022.67,Clear,31.08,1485561600,3.25,164,4.86,,
25.8,0,27.78,0.9,clear-night,0,0,1022.51,Clear,30.32,1485565200,3.03,158,4.31,,
24.86,0,27.55,0.9,clear-night,0,0,1022.09,Clear,30.19,1485568800,3.07,159,5.1,,
25.36,0,28.74,0.94,clear-night,0,0,1022.01,Clear,30.26,1485572400,3,152,4.65,,
24.8,0,28.41,0.92,clear-night,0,0,1022.05,Clear,30.37,1485576000,3.39,159,5.39,,
24.99,0,27.95,0.93,clear-night,0,0,1022,Clear,29.68,1485579600,3.27,154,4.37,,
23.59,0,28.3,0.95,clear-night,0,0,1021.99,Clear,29.62,1485583200,2.76,137,5.77,,
24.02,0,28.72,0.94,clear-night,0,0,1021.93,Clear,30.14,1485586800,2.85,136,5.99,,
25.2,0,29.77,0.92,clear-day,0,0,1021.89,Clear,31.77,1485590400,3.39,140,7.03,,
28.02,0.04,30.99,0.88,clear-day,0,0,1021.95,Clear,34.16,1485594000,3.91,141,7.12,,
29.81,0,31.41,0.83,clear-day,0,0,1021.9,Clear,36.12,1485597600,5.61,141,8.09,,
30.49,0,31.32,0.8,clear-day,0,0,1021.72,Clear,36.89,1485601200,4.57,142,8.57,,
31.51,0.04,30.89,0.77,clear-day,0,0,1021.21,Clear,37.54,1485604800,4.58,140,8.15,,
31.65,0,31.48,0.78,clear-day,0,0,1020.55,Clear,37.55,1485608400,4.43,132,7.9,,
31.11,0,31.11,0.79,clear-day,0,0,1020.26,Clear,36.95,1485612000,4.1,127,7.59,,
29.36,0.04,30.42,0.81,clear-day,0,0,1020,Clear,35.77,1485615600,4.25,121,8.13,,
28.4,0,30.04,0.83,clear-night,0,0,1019.75,Clear,34.56,1485619200,3.63,119,7.29,,
27.13,0,30.73,0.87,clear-night,0,0,1019.45,Clear,34.04,1485622800,3.05,120,8.35,,
26.81,0,31.38,0.91,clear-night,0,0,1019.1,Clear,33.75,1485626400,2.94,124,8.28,,
26.21,0.23,31.07,0.92,clear-night,0,0,1018.81,Clear,33.12,1485630000,2.39,124,8.01,,
25.09,0.06,30.11,0.89,clear-night,0,0,1018.21,Clear,33.02,1485633600,2.5,132,9.8,,
24.27,0.32,28.8,0.85,partly-cloudy-night,0,0,1017.92,Partly Cloudy,32.71,1485637200,2.69,146,10.7,,
23.06,0.47,27.63,0.86,partly-cloudy-night,0,0,1017.51,Partly Cloudy,31.46,1485640800,2.5,163,9.99,,
23.15,0.59,27.31,0.87,partly-cloudy-night,0,0,1017.22,Partly Cloudy,30.77,1485644400,2.52,166,8.32,,
23.64,0.54,26.62,0.85,partly-cloudy-night,0,0,1016.7,Partly Cloudy,30.52,1485648000,2.89,168,7.1,,
23.1,0.26,25.93,0.85,partly-cloudy-night,0,0,1016.48,Partly Cloudy,29.84,1485651600,2.96,172,6.72,,
23.42,0.61,26.17,0.86,partly-cloudy-night,0,0,1016.16,Mostly Cloudy,29.93,1485655200,3.09,178,6.43,,
22.37,0.58,26.23,0.87,partly-cloudy-night,0,0,1016.13,Partly Cloudy,29.66,1485658800,3.11,176,7.44,,
22.67,0.61,26.58,0.86,partly-cloudy-night,0,0,1016.16,Mostly Cloudy,30.2,1485662400,3.14,185,7.99,,
22.68,0.35,26.7,0.89,partly-cloudy-night,0,0,1016.03,Partly Cloudy,29.43,1485666000,2.94,182,6.63,,
23.11,0.72,28.37,0.9,partly-cloudy-night,0,0,1016.21,Mostly Cloudy,30.99,1485669600,2.83,189,8.84,,
25.06,0.76,29.43,0.89,partly-cloudy-night,0,0,1016.53,Mostly Cloudy,32.25,1485673200,2.52,201,8.14,,
27.04,0.45,31.11,0.92,partly-cloudy-day,0,0,1016.19,Partly Cloudy,33.07,1485676800,2.05,183,6.63,,
27.98,0.87,32.72,0.93,fog,0,0,1016.68,Foggy,34.45,1485680400,1.84,202,7.74,,
29.74,0.92,34.91,0.96,fog,0,0,1016.66,Foggy,35.81,1485684000,1.39,207,7.56,,
30.11,0.8,35.74,0.97,fog,0,0,1016.47,Foggy,36.62,1485687600,1.08,208,8.66,,
30.07,0.89,36.22,0.98,fog,0,0,1016.22,Foggy,36.82,1485691200,0.69,209,9.23,,
29.96,0.8,36.68,0.99,fog,0,0,1016.22,Foggy,36.83,1485694800,0.5,220,9.47,,
30.52,0.87,36.57,0.98,fog,0,0,1016.01,Foggy,36.98,1485698400,0.54,202,8.74,,
30,0.93,36.28,0.99,fog,0,0,1016.28,Foggy,36.66,1485702000,0.79,202,8.97,,
29.92,0.76,36.27,0.99,fog,0.0041,0.25,1016.27,Foggy,36.45,1485705600,1.32,195,8.65,rain,
29.79,0.79,36.65,0.99,fog,0.0099,0.25,1016.27,Foggy,36.81,1485709200,1.85,199,9.78,rain,
29.95,0.75,36.84,0.99,fog,0.0018,0.18,1016.24,Foggy,37.04,1485712800,1.77,201,10.06,rain,
30.8,0.76,36.91,0.98,fog,0,0,1016.29,Foggy,37.38,1485716400,1.9,206,9.14,,
30.74,0.75,36.88,0.98,partly-cloudy-night,0,0,1016.28,Mostly Cloudy,37.46,1485720000,2.22,215,9.48,,
31.32,0.75,36.83,0.96,partly-cloudy-night,0,0,1016.52,Mostly Cloudy,37.93,1485723600,2.54,223,9.47,,
30.55,0.78,36.39,0.97,partly-cloudy-night,0,0,1016.77,Mostly Cloudy,37.25,1485727200,2.5,221,9.33,,
31.52,0.75,36.24,0.94,partly-cloudy-night,0,0,1016.99,Mostly Cloudy,37.87,1485730800,2.93,222,8.9,,
30.97,0.67,36.07,0.95,partly-cloudy-night,0,0,1017.12,Mostly Cloudy,37.29,1485734400,2.82,224,8.61,,
30.48,1,35.8,0.96,cloudy,0,0,1017.31,Overcast,36.89,1485738000,2.58,219,8.6,,
32.17,0.71,35.44,0.95,partly-cloudy-night,0,0,1017.22,Mostly Cloudy,36.73,1485741600,2.35,219,5.58,,
