Day of week,Wholesale ($/kWh),Retail ($/kWh),Wholesale w variance ($/kWh),Retail w variance ($/kWh),Bldg Load (kWh),Wind Production (kWh),PV generation (kWh),GHI (Irradiance),apparentTemperature,cloudCover,precipIntensity,windSpeed
7,0.027024853,0.086527217,0.024070838,0.109656227,2422,1848.82,0,0,21.35,0,0,14.17
7,0.026895342,0.087390123,0.025863801,0.096732122,2356.3,1320.17,0,0,20.63,0,0,14.85
7,0.026810675,0.089038971,0.024915967,0.057737474,2423.3,1372.48,0,0,20.72,0,0,14.38
7,0.027863966,0.091870953,0.025350316,0.104676265,2464.3,1475.41,0,0,20.08,0,0,15.29
7,0.028784625,0.096032116,0.023497814,0.088200447,2539.8,1960.99,0,0,20.09,0,0,15.07
7,0.031759406,0.105491313,0.029013979,0.142548948,2583.1,1296.05,0,0.000537876,18.62,0.08,0,16.06
7,0.032556157,0.106034644,0.031713018,0.094354791,2662.5,1643.72,31,0.02062211,18.54,0,0,16.68
7,0.032170676,0.107622841,0.028180214,0.11712086,2530.5,1534.19,97,0.060604647,20.05,0.11,0,17.23
7,0.031993804,0.105138204,0.031986243,0.097322425,2592.4,1195.98,229,0.138878621,20.87,0.11,0,17.31
7,0.030681563,0.100311618,0.033526831,0.095687722,2538.6,1188.58,255,0.201502284,21.67,0,0,16.89
7,0.030124792,0.097299916,0.026586178,0.118882254,2426.8,1071.87,263,0.216156841,22.4,0,0,16.16
7,0.030087856,0.098739963,0.029370122,0.102283371,2520,1152.52,271,0.188498477,21.41,0.38,0,16.84
7,0.030068798,0.100058165,0.027852539,0.114495753,3022.4,1232.76,216,0.155996166,21.04,0.64,0,16.7
7,0.029368398,0.098945479,0.025549251,0.09569163,3014.3,1791,160,0.126609329,19.51,0.72,0,18.24
7,0.030263613,0.102588569,0.030382816,0.108606819,2650.7,1525.73,78,0.046259683,19.44,0.76,0,17.95
7,0.032044045,0.107762185,0.030913932,0.112188714,2643,1719.56,16,0.009362958,20.48,0.57,0,15.52
7,0.032278399,0.106680453,0.029883604,0.091331366,2682.5,1344.86,0,5.92E-06,20.37,0.53,0,15.78
7,0.030938582,0.100059882,0.03200379,0.072528958,2759.2,1929.58,0,0,20.79,0.5,0,15.41
7,0.029108589,0.097092757,0.029011017,0.094167811,2699.9,1641.51,0,0,20.72,0.43,0,15.2
7,0.028386972,0.094043234,0.024654166,0.078179844,2884.8,1933.55,0,0,21.14,0.58,0,14.43
7,0.028474675,0.094159713,0.025501291,0.114218673,2581.2,1576.97,0,0,21.15,0.75,0,14.61
7,0.027663783,0.089604142,0.029960639,0.091168867,2530.6,1656.41,0,0,20.98,0.55,0,15.83
1,0.026785869,0.089605781,0.027058028,0.099300051,2201.2,2102.35,0,0,20.77,0.46,0,16.19
1,0.027032031,0.089163438,0.026285445,0.119731586,2487.2,1017.29,0,0,20.79,0.71,0,16.79
1,0.026790754,0.088843099,0.030218228,0.077763319,2489.9,1459.35,0,0,21.66,0.86,0,14.02
1,0.026254402,0.087514061,0.030669919,0.104293241,2422,2191.34,0,0,21,0.98,0,15.67
1,0.026946961,0.087484231,0.026153244,0.09129304,2355.9,1622.95,0,0,20.98,0.92,0,15.45
1,0.02818357,0.090796789,0.028170642,0.066115499,2423.2,1549.38,0,0,19.5,0.98,0,15.7
1,0.029130186,0.095411275,0.033816318,0.069349625,2464,1683.19,0,0,19.96,0.95,0,14.16
1,0.03087428,0.103808935,0.032237938,0.094735366,2539.7,1785.81,0,0.000516262,20.58,0.95,0,13.67
1,0.032806227,0.108412927,0.036412244,0.102177091,2583.3,1822.67,31,0.022162603,20.85,0.79,0,13.84
1,0.032094666,0.10617409,0.037211959,0.095958656,2662.6,1596.37,128,0.069936658,21.12,0.79,0,13.92
1,0.031895228,0.104216608,0.024054362,0.099846016,2529.1,1304.35,217,0.146808384,21.85,0.5,0,13.87
1,0.030513821,0.101372552,0.023213339,0.112333888,2592.6,1389.7,216,0.144003338,22.91,0.46,0,14.35
1,0.029980593,0.098778814,0.031170316,0.078092689,2538,1533.61,329,0.233941049,23.8,0.33,0,14.52
1,0.030126098,0.100157501,0.040473723,0.092393726,2427.7,1257.28,274,0.227186782,24.16,0.43,0,13.97
1,0.029997816,0.097312148,0.026902657,0.090771802,2519.5,1653.7,270,0.142159515,24.23,0.33,0,14.78
1,0.029953557,0.098326115,0.031086762,0.109792109,3022.3,1842.44,187,0.104200054,24.31,0.26,0,12.6
1,0.030385437,0.099371931,0.030717673,0.093322244,3014.2,1900.94,67,0.050014396,23.54,0.23,0,12.34
1,0.032385851,0.107771169,0.032912402,0.117991706,2651,1870.19,22,0.010804233,22.33,0.24,0,11.26
1,0.032762111,0.106703071,0.032302288,0.122854318,2642.6,1556.74,0,4.76E-06,22.08,0.14,0,10.25
1,0.030020549,0.100427998,0.033219332,0.130094781,2683,1712.85,0,0,21.25,0.26,0,9.41
1,0.029248964,0.097316824,0.030517387,0.077587306,2759,2032.86,0,0,20.88,0.25,0,8.68
1,0.028760185,0.093929234,0.029850106,0.092916599,2700.2,1424.87,0,0,21.61,0.59,0,7.13
1,0.028373184,0.093942264,0.02431354,0.080908131,2884.9,1923.01,0,0,20.74,0.26,0,6.41
1,0.027642967,0.08946157,0.031664231,0.086489356,2581.4,1564.63,0,0,20.48,0.68,0,6.25
2,0.027432763,0.087758037,0.025677188,0.072533066,2530.6,1389.39,0,0,19.87,0.54,0,5.64
2,0.026658976,0.087785892,0.024475411,0.104519322,2202.4,1868.21,0,0,18.62,0.67,0,5.78
2,0.026564961,0.086267799,0.032701033,0.104996018,2487.5,1728.45,0,0,18.23,0.75,0,5.34
2,0.027018153,0.087307194,0.026824984,0.098854826,2490.4,1749.83,0,0,17.77,0.42,0,5.09
2,0.027301404,0.090130149,0.027007742,0.072401771,2421.9,1683.05,0,0,17.2,0.11,0,5.26
2,0.027804949,0.091802794,0.029318652,0.083507561,2356.5,1272.1,0,0,19.56,0.31,0,3.52
2,0.028699592,0.096559411,0.029476359,0.134009826,2423.3,1919.41,0,0,19.17,0.55,0,4.67
2,0.031394887,0.102098895,0.02307999,0.096817585,2463.9,1497.72,0,0.000462878,20.3,0.75,0,4.04
2,0.032340127,0.106897523,0.038837858,0.115056791,2539.1,1388.71,36,0.018807727,21.16,0.75,0,3.77
2,0.031509113,0.105036649,0.034082003,0.108693289,2584.4,1912.16,111,0.069097404,23.62,0.75,0,3.44
2,0.031861573,0.105828151,0.027229361,0.107018983,2661.6,1146.45,207,0.126967495,29.09,0.82,0,2.28
2,0.030116797,0.09936247,0.034581782,0.113976737,2530,1391.77,305,0.200520782,30.05,0.75,0,2.27
2,0.029444329,0.098749196,0.026542119,0.093280176,2592.3,1222.5,403,0.193191509,30.25,0.79,0,1.82
2,0.030096445,0.099634262,0.034871834,0.098144302,2538.1,1225.09,235,0.214084046,30.59,0.46,0,1.92
2,0.029543222,0.099794649,0.028900887,0.105911442,2427.1,1332.75,268,0.187036523,30.54,0.42,0,2.74
2,0.030261306,0.100182928,0.031952312,0.115298373,2519.2,2060.88,180,0.134300611,27.72,0.33,0,3.29
2,0.030657145,0.101024261,0.036461687,0.101920116,3021.5,1780.35,93,0.044047616,30.11,0.39,0,2.31
2,0.031714412,0.108411285,0.037679719,0.081318929,3014.6,1352.74,13,0.00858405,28.51,0,0,1.08
2,0.032484045,0.10600286,0.03248301,0.103972579,2650.3,1509.45,0,4.35E-06,26.74,0,0,0.53
2,0.030362567,0.101218021,0.039614758,0.103117013,2642.1,1213.55,0,0,25.9,0,0,1.15
2,0.02972024,0.094736807,0.025916957,0.115298916,2682.8,1843.05,0,0,25.22,0,0,1.68
2,0.028399431,0.094928854,0.022600718,0.090270286,2759,1698.31,0,0,24,0,0,2.35
2,0.028276851,0.093329232,0.021654373,0.096512947,2700.1,1736.38,0,0,23.59,0,0,2.28
2,0.027519162,0.089283714,0.029197645,0.090949405,2884.8,2357.23,0,0,22.59,0,0,2.73
3,0.027052457,0.089532563,0.030471708,0.105087591,2581.6,1994.04,0,0,22.81,0,0,2.13
3,0.026803106,0.088606381,0.031049902,0.073762854,2530.6,1650.5,0,0,22.18,0,0,2.1
3,0.026074478,0.088997067,0.019657406,0.061148709,2201.2,2329.56,0,0,21.94,0,0,2.84
3,0.02592143,0.087124393,0.022615694,0.08222258,2486.8,1446.89,0,0,21.37,0,0,2.1
3,0.027173888,0.089006629,0.022507421,0.104423941,2490.1,1307.8,0,0,22.09,0,0,2.95
3,0.027984799,0.09196202,0.03666747,0.095745422,2422.4,1426.39,0,0,22.3,0,0,2.55
3,0.02902439,0.095396296,0.031536385,0.121946267,2356.2,1417.57,0,0,17.39,0,0,4.59
3,0.031400567,0.103342051,0.030836075,0.087385392,2423.1,1679.49,0,0.000610859,19.44,0.04,0,3.48
3,0.033064161,0.107701575,0.024871103,0.086814638,2464.5,1323.41,30,0.017116488,24.67,0,0,2.81
3,0.031942317,0.106729618,0.032941604,0.117075318,2539.9,1585.5,129,0.068066223,24.3,0,0,3.67
3,0.031902911,0.106568116,0.027560708,0.112766414,2583.7,1346.28,162,0.139399889,29.09,0.04,0,3.46
3,0.030647046,0.101053821,0.024367068,0.082087129,2662.4,1149.82,347,0.166496082,33.56,0,0,3.09
3,0.030316676,0.098024284,0.028029226,0.098856908,2529.7,1484.8,295,0.134783874,37.73,0,0,2.69
3,0.03014158,0.098777642,0.028276789,0.088410032,2592.9,1716.37,351,0.261016149,39.92,0.08,0,2.56
3,0.030415503,0.098422488,0.034161278,0.085784062,2537.7,1879.51,305,0.183837886,40.9,0,0,0.7
3,0.029628812,0.097697908,0.021602098,0.092851713,2427.5,1359.42,188,0.100202635,39.88,0,0,0.62
3,0.03056974,0.099644498,0.029065489,0.105348651,2519,1749.67,84,0.052053044,39.04,0.08,0,0.97
3,0.032173963,0.108385119,0.026402491,0.116347938,3022.1,1667.47,16,0.009209594,36.16,0,0,0.56
3,0.031856937,0.107234742,0.033052302,0.094769269,3014.7,1484.3,0,5.26E-06,33.85,0,0,0.33
3,0.030223242,0.098680962,0.026132584,0.107018651,2650.9,1735.65,0,0,31.63,0.04,0,0.79
3,0.029190004,0.097730393,0.023445845,0.090367942,2642.9,1834.19,0,0,27.38,0,0,3.38
3,0.028644599,0.096117289,0.027082234,0.085474269,2682.6,1624.13,0,0,30.6,0,0,0.36
3,0.028374603,0.093522902,0.033781154,0.093523588,2758.4,1955.38,0,0,30.43,0.04,0,0.72
3,0.027771149,0.091421671,0.031828014,0.096958258,2699.8,1639.64,0,0,29.3,0,0,1.07
4,0.027238309,0.090560857,0.026622932,0.078690151,2884.3,1660.23,0,0,28.86,0,0,2.13
4,0.026859835,0.087796383,0.028584841,0.083360227,2581.3,1590.99,0,0,28.59,0,0,2.61
4,0.026414822,0.086816898,0.022938675,0.071846942,2530.8,1971.48,0,0,24.09,0,0,3.89
4,0.026219236,0.088459673,0.026876621,0.072817304,2201.8,1586.69,0,0,28.2,0,0,1.71
4,0.026998604,0.089579662,0.020775187,0.113551823,2487,1842.24,0,0,27.83,0,0,2.36
4,0.027817256,0.092508621,0.031919923,0.083416563,2490.3,1627.05,0,0,27.7,0,0,2.87
4,0.028893747,0.094638957,0.036438473,0.079510088,2421.6,1835.42,0,0,27.35,0,0,2.91
4,0.030952832,0.103764513,0.039922694,0.093063088,2357,1637.45,0,0.000539723,23.74,0,0,3.99
4,0.032540894,0.109915365,0.029457308,0.119291508,2423.2,1989.45,31,0.024320949,24.22,0,0,5.35
4,0.032778114,0.107655867,0.034052775,0.107352863,2464.3,1859.69,109,0.074418751,30.17,0,0,4.63
4,0.031145019,0.105540899,0.038705881,0.11397479,2539.8,1993.76,188,0.134297661,33.31,0.08,0,5.63
4,0.029994335,0.100544321,0.023575255,0.084792349,2583.7,1448.43,303,0.171384416,35.87,0,0,6.27
4,0.030218723,0.095805597,0.037682529,0.08817868,2662.4,1257.11,320,0.261646507,37.31,0,0,7.32
4,0.029860149,0.098165744,0.034015994,0.092229748,2530.1,1516.28,385,0.22860031,39.45,0,0,6.71
4,0.029882216,0.099088252,0.033728935,0.095723904,2592.7,1664.28,234,0.156155899,38.77,0,0,7.29
4,0.029617698,0.097381544,0.025639537,0.078972882,2538.1,1599.58,157,0.108677736,38.37,0,0,5.61
4,0.030826338,0.099872928,0.031104633,0.09909407,2427.1,1376.49,79,0.052964182,36.53,0,0,5.23
4,0.032389643,0.105890901,0.035928884,0.112686712,2520.1,1289.44,11,0.009137376,33.37,0,0,4.53
4,0.032423899,0.106219778,0.037234935,0.086456186,3021.8,1686.91,0,5.08E-06,31.04,0,0,3.56
4,0.030692224,0.100358701,0.029202101,0.088023304,3014.8,1841.05,0,0,29.16,0.04,0,3.92
4,0.029625241,0.095121377,0.035613764,0.10555354,2651.3,1607.94,0,0,28.29,0,0,3.78
4,0.029004798,0.093080367,0.03114315,0.086735521,2643.4,1455.43,0,0,27.65,0,0,4
4,0.0285935,0.092360512,0.026140945,0.092781872,2682.6,1684.81,0,0,30.62,0,0,2.78
4,0.028017309,0.089807566,0.024797342,0.086294481,2759,1863.74,0,0,26.7,0,0,3.36
5,0.027192929,0.088702303,0.024755639,0.111331994,2700.2,1883.65,0,0,29.5,0,0,2.31
5,0.026491509,0.087718211,0.025112438,0.075789616,2885.2,1686.49,0,0,28.39,0,0,2.1
5,0.026956726,0.085866242,0.031075058,0.070091677,2581.4,1552.85,0,0,23.47,0,0,3.24
5,0.026366885,0.088201401,0.027634781,0.085307595,2530.4,1653.21,0,0,25.48,0.03,0,3.17
5,0.027161627,0.088549444,0.024652751,0.086329435,2201.4,1531.99,0,0,29.63,0.22,0,2.2
5,0.027565605,0.09344258,0.025934442,0.064579479,2487.6,1615.84,0,0,27.63,0.37,0,3.85
5,0.028654806,0.09587337,0.027899401,0.091736391,2489.4,1638.58,0,0,28.17,0.34,0,4.56
5,0.031377113,0.101986132,0.02584539,0.122474578,2422.1,1689.51,0,0.000643573,28.28,0.35,0,5.56
5,0.032488608,0.108002502,0.039821093,0.131709488,2356.4,1500.91,29,0.022577577,29.42,0.35,0,7.54
5,0.032204172,0.107442341,0.03138344,0.117071958,2423.9,1695.44,115,0.077768821,31.52,0.23,0,7.28
5,0.032551844,0.104184803,0.032207692,0.109326611,2464.3,1590.19,162,0.121557456,33.64,0.1,0,9.56
5,0.03106617,0.101674811,0.031379097,0.111037433,2540,1634.19,246,0.184960195,36.62,0.05,0,11.01
5,0.030596888,0.099138832,0.026629326,0.088934174,2584,1879.98,349,0.239440941,34.94,0.58,0,13.66
5,0.029920078,0.099545081,0.030395275,0.089346378,2662,1161.83,322,0.234468406,33.73,0.92,0,13.57
5,0.029291696,0.097278481,0.032801936,0.091285496,2529.9,994.61,271,0.182535433,32.63,0.98,0,14.09
5,0.030012371,0.099406816,0.020610441,0.089536702,2593.1,1959.94,199,0.121957228,32.39,0.95,0,12.23
5,0.030336601,0.1010312,0.036649319,0.094844451,2538,1437.74,71,0.042493841,31.58,0.98,0,12.76
5,0.03291387,0.106243892,0.026482312,0.110322273,2427.4,1976.24,12,0.011774146,31.69,0.98,0,13.23
5,0.032189537,0.1080613,0.042969682,0.119755784,2519.9,2042.64,0,4.48E-06,31.28,0.95,0,13.78
5,0.030281702,0.100790299,0.026819517,0.126423406,3021.9,1722.43,0,0,31.55,0.98,0,12.48
5,0.029118817,0.096876163,0.034846511,0.093924199,3014,1583.84,0,0,31.77,0.95,0,11.86
5,0.029423762,0.095279802,0.02521229,0.080045054,2650.5,1752.81,0,0,31.42,0.95,0,11.34
5,0.028425145,0.092435803,0.026180472,0.091160399,2642.4,1682.82,0,0,31.14,0.98,0,11.76
5,0.027449491,0.092202908,0.029147119,0.100122011,2682.2,1920.29,0,0,31.37,0.98,0,10.86
6,0.0271105,0.089614059,0.029935841,0.097450799,2759.1,1754.21,0,0,31.1,0.92,0,10.95
6,0.026965124,0.088170163,0.023676202,0.072483074,2700.2,1625.92,0,0,31.95,0.98,0,9.23
6,0.026605304,0.086057206,0.031350981,0.055898735,2885.2,1624.81,0,0,31.95,0.98,0,8.33
6,0.026250769,0.086963071,0.021708382,0.097897373,2581.5,1750.95,0,0,31.69,0.98,0,8.02
6,0.026138645,0.090889684,0.028057261,0.097335718,2530.5,1608.17,0,0,32.38,0.94,0,6.47
6,0.027974916,0.090519189,0.027994559,0.097563067,2201.2,1511.62,0,0,31.93,0.98,0,7.19
6,0.029354139,0.095534924,0.031918963,0.082852958,2487.7,1431.73,0,0,32.08,0.93,0,6.76
6,0.031269493,0.102543028,0.041466523,0.090765471,2489.6,1863.59,0,0.000801167,32.14,0.75,0,6.56
6,0.03269166,0.107524044,0.032225252,0.089316314,2421.9,1655.78,34,0.026036536,32.03,0.92,0,6.67
6,0.032718785,0.104142121,0.031584378,0.096346318,2356.7,1278.73,109,0.07485595,32.85,0.8,0,6.87
6,0.031532634,0.104482105,0.035833981,0.101389251,2422.9,947.03,168,0.164772145,33.4,0.8,0,6.64
6,0.030089438,0.101483318,0.03377926,0.113405032,2464.5,1077.36,297,0.195392712,34.5,0.8,0,7.16
6,0.029747037,0.100220522,0.024860617,0.113705516,2539.6,1012.91,230,0.224073341,35.53,0.92,0.0007,6.96
6,0.030280212,0.098680551,0.031097489,0.108170966,2583.3,1663.73,380,0.285103116,35.41,0.95,0,7.66
6,0.029737697,0.09706353,0.029957764,0.114166546,2662.8,1582.79,291,0.13112192,35.96,0.92,0,6.78
6,0.029507259,0.098556846,0.024906848,0.111760113,2529.9,1550.37,188,0.081729692,36.06,0.92,0,7.61
6,0.030706029,0.100929447,0.039002865,0.113397406,2592.4,1239.82,75,0.053699982,35.69,0.97,0,7.48
6,0.032180211,0.107177633,0.03754632,0.097196692,2538.6,1319.01,12,0.011315556,35.82,0.96,0.0014,6.31
6,0.03245471,0.106131436,0.028940585,0.114517059,2426.7,1616.98,0,5.10E-06,36.79,0.87,0,4.64
6,0.030617661,0.100420671,0.031751181,0.09123696,2519.4,1692.38,0,0,36.64,0.92,0,4.54
6,0.029570719,0.098694277,0.026236084,0.081577031,3021.8,1896.96,0,0,37.06,0.96,0,3.92
6,0.029062241,0.094626293,0.031820621,0.088614103,3014.3,2463.24,0,0,36.86,0.92,0,3.9
6,0.028464576,0.092553453,0.019734921,0.117541321,2651.2,1631.26,0,0,36.74,0.92,0,4.1
6,0.027535882,0.091157552,0.026620833,0.083646396,2642.1,1643.77,0,0,36.02,0.95,0,4.79
7,0.02683409,0.089368878,0.023962254,0.076852168,2682.7,1861.91,0,0,36.45,0.95,0,3.93
7,0.02709034,0.088104628,0.025742911,0.060767299,2759.5,1859.15,0,0,34.21,0.95,0,5.74
7,0.025944107,0.087641648,0.026443645,0.08682404,2700.6,1396.59,0,0,32.93,0.9,0.0007,6.23
7,0.02624084,0.088038415,0.021345203,0.071336839,2884.3,1566.95,0,0,31.01,0.78,0,7.21
7,0.027260783,0.089128845,0.030107073,0.106171138,2581.6,1053.11,0,0,31.04,0.88,0,6.28
7,0.027976601,0.092670001,0.023472826,0.083312555,2530.6,1368.03,0,0,30.29,0.96,0,7.3
7,0.029070575,0.09378575,0.033314948,0.094980178,2201.9,1276.22,0,0,29.69,0.96,0,8.2
7,0.031711566,0.102461428,0.040930048,0.108876139,2487.5,1388.69,0,0.000524441,30.17,1,0,7.44
7,0.033408137,0.108615251,0.028914533,0.103994722,2489.5,1554.32,41,0.025846319,29.53,0.9,0,7.57
7,0.03300602,0.106314558,0.031342826,0.108108389,2422.3,1227.39,118,0.085217436,30.41,0.95,0,7.06
7,0.031903012,0.105655541,0.035885974,0.118253073,2356.6,1418.82,215,0.157980551,30.16,0.95,0,8.27
7,0.030937847,0.100941457,0.02425967,0.081965413,2423.2,1599.8,311,0.136284464,31.4,0.92,0,8.25
7,0.029800604,0.098106145,0.020843441,0.116579038,2463.5,1606.21,290,0.244151552,31.4,0.92,0,9.68
7,0.029443416,0.100033888,0.032955305,0.110588435,2539.3,1347.81,300,0.196198062,32.2,0.95,0,10.17
7,0.030206867,0.099032763,0.035201112,0.110037751,2583.7,1325.61,310,0.141887983,33.68,0.95,0,9.59
7,0.030507819,0.097965571,0.027399881,0.083730826,2662.5,1729.08,179,0.133404463,32.7,0.95,0,11.12
7,0.03000723,0.101880883,0.033231863,0.106358918,2530.1,1223.61,84,0.051734972,32.91,0.95,0,10.38
7,0.031950497,0.105534109,0.027343329,0.119323273,2592.9,1566.18,15,0.009985021,32.81,0.95,0,8.39
7,0.031778744,0.106880111,0.039156193,0.115196761,2538.2,1914.55,0,4.67E-06,32.95,0.98,0,7.9
7,0.029984114,0.098991337,0.032946388,0.095489189,2426.2,2237.03,0,0,31.67,0.98,0,10.32
7,0.028923301,0.096507557,0.02299458,0.110582491,2519.4,1602.19,0,0,31.65,0.98,0,9.39
7,0.028317105,0.094699326,0.026023602,0.080362291,3021.7,1455.34,0,0,30.42,0.9,0,11.6
7,0.02793919,0.092818718,0.029030017,0.082462975,3014.7,1726.47,0,0,29.38,0.82,0,13.32
7,0.027434797,0.091589549,0.029007315,0.115566432,2650.6,1509.26,0,0,28.39,0.88,0,14.96
1,0.02635426,0.088239979,0.024745592,0.084763144,2642.8,1477.15,0,0,28.62,0.88,0.0009,13.73
1,0.026822015,0.089423879,0.027578438,0.062289729,2682.5,1480.54,0,0,28.42,0.82,0.0016,14.33
1,0.026830713,0.088158103,0.023624453,0.088989347,2759.3,1269.14,0,0,28.52,0.91,0,15.22
1,0.026051501,0.087970394,0.024963077,0.077051576,2700.5,1776.39,0,0,29.09,0.83,0.0026,14.7
1,0.027484111,0.089441377,0.024388679,0.08479177,2885.3,1958.46,0,0,29.53,0.95,0,14.58
1,0.028305451,0.092660896,0.032963947,0.063041671,2580.8,1127.44,0,0,30.06,0.95,0,13.03
1,0.029078671,0.094962443,0.035215669,0.104690471,2530.7,1738.13,0,0,30.44,0.79,0,13.7
1,0.03109128,0.102742207,0.032487392,0.104106959,2201.2,1338.59,0,0.000552914,30.4,0.82,0.002,13.99
1,0.032925393,0.108535225,0.023038837,0.132061094,2487.2,1729.84,28,0.022411634,30.65,0.95,0.0026,13.13
1,0.032598532,0.109169623,0.037657758,0.104830048,2489.8,1693.5,101,0.073420691,30.64,0.83,0.0041,14.15
1,0.031884571,0.105821813,0.03530423,0.117782738,2422.4,1675.99,214,0.123794017,31.04,0.82,0.0055,13.92
1,0.030351945,0.101012828,0.031339912,0.092539913,2356.3,1468.22,291,0.227688286,31.47,0.95,0.0061,13.48
1,0.030062723,0.099409454,0.038909726,0.104939513,2423.7,1265.09,371,0.224808343,32.92,0.95,0.0007,13.08
1,0.029947804,0.099744762,0.035267053,0.108470611,2464.4,1368.84,286,0.18651509,33.34,1,0,12.41
1,0.029743171,0.099311465,0.023114529,0.089931283,2539.9,1479.76,183,0.135646123,34.42,0.98,0,10.78
1,0.029454434,0.098813474,0.042111756,0.079507244,2583.3,1807.05,215,0.109549215,34.65,0.95,0,11.16
1,0.030766037,0.099529927,0.028417992,0.08624077,2662.2,1611.43,57,0.054702642,35.26,0.76,0,10.66
1,0.032141972,0.105022027,0.030224472,0.119282984,2530,1602.4,15,0.008165275,34.94,0.76,0,10.9
1,0.031916523,0.106999958,0.043688139,0.131468219,2591.8,2010.48,0,4.95E-06,35.19,0.98,0,11.2
1,0.030347567,0.099992609,0.033639223,0.109697222,2537.9,2341.78,0,0,35.78,0.86,0,10.92
1,0.028989145,0.098332811,0.022950977,0.084332708,2427,1630.36,0,0,35.77,0.94,0,11.41
1,0.028423524,0.095235459,0.031279246,0.104463439,2519.3,1668.84,0,0,35.54,0.83,0,11.79
1,0.027994036,0.091896179,0.03190077,0.088734576,3021.9,1845.91,0,0,35.46,0.98,0,12.44
1,0.027366261,0.089934643,0.02198984,0.102044281,3014.5,1802.71,0,0,34.78,0.98,0,11.8
2,0.027279941,0.089878036,0.026908653,0.095345173,2650.3,1602.99,0,0,33.39,0.98,0,14.2
2,0.027155008,0.088202718,0.033358499,0.092089212,2642.4,1918.21,0,0,32.46,0.98,0,15.42
2,0.026203761,0.087703663,0.02824055,0.09497042,2682.8,1353.45,0,0,32.13,0.98,0,14.76
2,0.026506785,0.087720674,0.026372358,0.073771726,2759.2,927.18,0,0,31.27,0.95,0,15.21
2,0.026728845,0.086789623,0.028091084,0.094908597,2700.2,1546.59,0,0,32.46,0.95,0,13.98
2,0.027732173,0.08988694,0.01810612,0.076821095,2885.3,1857.83,0,0,32.43,1,0,16.14
2,0.029108172,0.096951074,0.032672426,0.065518328,2582.2,1396.41,0,0,32.5,0.95,0,16.36
2,0.031172609,0.102575917,0.031619013,0.109337114,2530.7,1615.46,0,0.000604186,32.63,0.91,0,16.66
2,0.032693616,0.108562342,0.034366408,0.125575592,2202.1,1267.76,33,0.029739205,32.66,0.8,0.0016,18.09
2,0.03250875,0.106476226,0.033735206,0.10884359,2487.9,1371.92,111,0.085467685,33.57,0.95,0.0042,19.43
2,0.031803801,0.105471811,0.030528022,0.107296661,2489.8,1500.82,229,0.14971282,33.81,0.98,0,20.09
2,0.030306802,0.100571403,0.026094926,0.098267327,2422,1372.84,299,0.160420309,34.58,0.95,0.0007,19.64
2,0.030318716,0.100187396,0.03017312,0.089654444,2356.5,1713.25,296,0.203092946,35.59,0.98,0,19
2,0.030205044,0.098273889,0.028974577,0.072375804,2423.2,1186.62,229,0.149391892,35.89,0.98,0,18.88
2,0.029765218,0.097043735,0.033402555,0.086839807,2464.7,1703.88,289,0.226762323,36.72,1,0.0047,16.23
2,0.029443639,0.098824515,0.026857984,0.11197195,2539.8,1590.09,155,0.130392354,35.81,1,0.0101,17.16
2,0.030286772,0.100790149,0.03182428,0.071043507,2583.5,1741.75,74,0.053092894,36.04,0.98,0.0092,16.94
2,0.032620061,0.107343321,0.028344046,0.084459285,2662.8,1792.45,15,0.008513266,35.85,1,0.0092,20.17
2,0.032000986,0.106376724,0.036504464,0.09940365,2529.6,2003.02,0,6.19E-06,36.73,0.95,0.0073,18.7
2,0.030342235,0.101138108,0.024906694,0.104237617,2591.8,1794.13,0,0,37.29,0.93,0.0018,18.06
2,0.029027682,0.097427008,0.030524827,0.112630442,2538.4,1690.24,0,0,37.32,0.98,0,20.05
2,0.028991596,0.095120075,0.034861411,0.112468836,2426.9,1222.01,0,0,36.89,0.98,0,21.23
2,0.028120513,0.090676844,0.028293695,0.110685698,2519.5,1992.16,0,0,36.07,0.98,0,23.08
2,0.027427098,0.091098458,0.022538866,0.080407641,3022.1,1742.37,0,0,35.67,0.83,0,23.21
3,0.02729957,0.090348579,0.028442744,0.090916277,3015.1,1755.09,0,0,35.17,0.83,0,24.43
3,0.026077988,0.088164662,0.027525998,0.094247773,2651.3,1670.49,0,0,35.2,0.82,0,23.2
3,0.026977657,0.087739731,0.019895424,0.105038504,2643.1,1434.36,0,0,35.11,0.45,0,20.33
3,0.02670421,0.086686942,0.02576557,0.074963381,2682.6,1497.53,0,0,34.74,0.58,0,19.62
3,0.026876371,0.088796582,0.020414499,0.076882013,2759.3,1655.73,0,0,34.51,0.88,0,20.71
3,0.028117109,0.092749704,0.029662966,0.08932021,2700.4,1291.31,0,0,33.63,0.75,0,19.46
3,0.028659101,0.095637251,0.036752767,0.093846717,2884.9,1581.95,0,0,33.53,0.75,0,18.18
3,0.031407043,0.10575419,0.02270695,0.120909726,2581.7,2173.08,0,0.000554681,32.08,0.66,0,18.64
3,0.03288526,0.108725427,0.035096557,0.106898554,2530.6,1730.52,26,0.027050268,32.69,0.59,0,18.3
3,0.032822181,0.104495341,0.04060134,0.09899304,2201.3,1559.97,110,0.066070423,33.14,0.4,0,18.37
3,0.031602802,0.105515032,0.033212159,0.063912798,2487.4,1718.58,224,0.116410833,34.21,0.39,0,22.11
